OBJECTID_1,Código_do_Município,Nome_municipio,Pop_total,Total_Respiradores,Respiradores_100mil_hab_Ind,Total_Respiradores_SUS,Respiradores_SUS_100mil_hab_Ind
3298,3502754,Araçariguama,22364,2,8.94294401717045,2,8.94294401717045
3299,3502804,Araçatuba,197016,76,38.5755471636821,48,24.3635034717992
3300,3502903,Araçoiaba da Serra,34146,0,0,0,0
3301,3503000,Aramina,5620,0,0,0,0
3302,3503109,Arandu,6357,2,31.4613811546327,2,31.4613811546327
3303,3503158,Arapeí,2469,1,40.5022276225192,1,40.5022276225192
3304,3503208,Araraquara,236072,90,38.1239621810295,49,20.7563794096716
3305,3503307,Araras,134236,64,47.6772251854942,33,24.5835692362704
3306,3503356,Arco-Íris,1791,0,0,0,0
3307,3503406,Arealva,8560,1,11.6822429906542,1,11.6822429906542
3308,3503505,Areias,3886,0,0,0,0
3309,3503604,Areiópolis,11129,0,0,0,0
3310,3503703,Ariranha,9668,0,0,0,0
3311,3503802,Artur Nogueira,54408,4,7.35186002058521,0,0
3312,3503901,Arujá,89824,22,24.4923405771286,2,2.2265764161026
3313,3503950,Aspásia,1822,0,0,0,0
3314,3504008,Assis,104386,66,63.2268695035733,44,42.1512463357155
3315,3504107,Atibaia,142761,38,26.6179138560251,11,7.705185589902
3316,3504206,Auriflama,15189,2,13.1674237935348,1,6.5837118967674
3317,3504305,Avaí,5403,0,0,0,0
3318,3504404,Avanhandava,13649,0,0,0,0
3319,3504503,Avaré,90655,16,17.6493298770062,16,17.6493298770062
3320,3504602,Bady Bassitt,17502,1,5.71363272768826,1,5.71363272768826
3321,3504701,Balbinos,5735,0,0,0,0
3322,3504800,Bálsamo,9068,0,0,0,0
3323,3504909,Bananal,10945,2,18.2731841023298,2,18.2731841023298
3324,3505005,Barão de Antonina,3469,0,0,0,0
3325,3505104,Barbosa,7402,0,0,0,0
3326,3505203,Bariri,35264,1,2.83575317604356,1,2.83575317604356
3327,3505302,Barra Bonita,36126,8,22.144715717212,6,16.608536787909
3328,3505351,Barra do Chapéu,5724,0,0,0,0
3329,3505401,Barra do Turvo,7659,4,52.2261391826609,4,52.2261391826609
3330,3505500,Barretos,122098,118,96.6436796671526,85,69.6162099297286
3331,3505609,Barrinha,32812,1,3.04766548823601,1,3.04766548823601
3332,3505708,Barueri,274182,139,50.6962528539437,110,40.1193367908907
3333,3505807,Bastos,20953,3,14.3177587934902,1,4.77258626449673
3334,3505906,Batatais,62508,8,12.7983618096884,8,12.7983618096884
3335,3506003,Bauru,376818,190,50.4222197453413,116,30.7840920550504
3336,3506102,Bebedouro,77496,26,33.5501187158047,16,20.6462269020337
3337,3506201,Bento de Abreu,2980,0,0,0,0
3338,3506300,Bernardino de Campos,11148,2,17.940437746681,2,17.940437746681
3339,3506359,Bertioga,63249,13,20.5536846432355,7,11.0673686540499
3340,3506409,Bilac,8034,2,24.8941996514812,2,24.8941996514812
3341,3506508,Birigui,123638,16,12.9410051925783,10,8.08812824536146
3342,3506607,Biritiba Mirim,32598,1,3.06767286336585,1,3.06767286336585
3343,3506706,Boa Esperança do Sul,14923,1,6.70106546940964,1,6.70106546940964
3344,3506805,Bocaina,12329,2,16.221915808257,2,16.221915808257
3345,3506904,Bofete,11730,1,8.52514919011083,1,8.52514919011083
3346,3507001,Boituva,60997,7,11.4759742282407,7,11.4759742282407
3347,3507100,Bom Jesus dos Perdões,25448,1,3.92958189248664,1,3.92958189248664
3348,3507159,Bom Sucesso de Itararé,3954,1,25.2908447142135,1,25.2908447142135
3349,3507209,Borá,837,0,0,0,0
3350,3507308,Boracéia,4823,0,0,0,0
3351,3507407,Borborema,16046,3,18.6962482861772,3,18.6962482861772
3352,3507456,Borebi,2653,0,0,0,0
3353,3507506,Botucatu,146497,134,91.4694498863458,113,77.1346853519185
3354,3507605,Bragança Paulista,168668,74,43.8731709630754,62,36.7586026987929
3355,3507704,Braúna,5686,1,17.5870559268378,1,17.5870559268378
3356,3507753,Brejo Alegre,2865,0,0,0,0
3357,3507803,Brodowski,24939,0,0,0,0
3358,3507902,Brotas,24403,1,4.09785682088268,1,4.09785682088268
3359,3508009,Buri,19878,1,5.03068719187041,1,5.03068719187041
3360,3508108,Buritama,17144,1,5.83294447036864,1,5.83294447036864
3361,3508207,Buritizal,4481,0,0,0,0
3362,3508306,Cabrália Paulista,4264,0,0,0,0
3363,3508405,Cabreúva,49707,4,8.04715633612972,2,4.02357816806486
3364,3508504,Caçapava,94263,19,20.1563710045299,15,15.9129244772604
3365,3508603,Cachoeira Paulista,33327,3,9.00171032496174,2,6.00114021664116
3366,3508702,Caconde,18985,1,5.26731630234396,1,5.26731630234396
3367,3508801,Cafelândia,17767,4,22.5136488996454,4,22.5136488996454
3368,3508900,Caiabu,4191,0,0,0,0
3369,3509007,Caieiras,101470,33,32.5219276633488,7,6.89859071646792
3370,3509106,Caiuá,5874,0,0,0,0
3371,3509205,Cajamar,76801,20,26.0413275868804,18,23.4371948281923
3372,3509254,Cajati,28549,1,3.50274965848191,1,3.50274965848191
3373,3509304,Cajobi,10542,2,18.9717321191425,2,18.9717321191425
3374,3509403,Cajuru,26167,2,7.64321473611801,2,7.64321473611801
3375,3509452,Campina do Monte Alegre,6024,1,16.6002656042497,1,16.6002656042497
3376,3509502,Campinas,1204073,685,56.8902383825565,382,31.7256511856009
3377,3509601,Campo Limpo Paulista,84650,7,8.26934435912581,7,8.26934435912581
3378,3509700,Campos do Jordão,52088,13,24.9577637843649,13,24.9577637843649
3379,3509809,Campos Novos Paulista,4965,0,0,0,0
3380,3509908,Cananéia,12540,0,0,0,0
3381,3509957,Canas,5138,0,0,0,0
3382,3510005,Cândido Mota,31280,1,3.19693094629156,1,3.19693094629156
3383,3510104,Cândido Rodrigues,2793,0,0,0,0
3384,3510153,Canitar,5216,0,0,0,0
3385,3510203,Capão Bonito,47138,5,10.6071534642963,5,10.6071534642963
3386,3510302,Capela do Alto,20706,1,4.82951801410219,1,4.82951801410219
3387,3510401,Capivari,55768,25,44.8285755271841,10,17.9314302108736
3388,3510500,Caraguatatuba,121532,40,32.9131422176875,23,18.9250567751703
3389,3510609,Carapicuíba,400927,46,11.4734103714641,43,10.725144477673
3390,3510708,Cardoso,12326,2,16.2258640272595,2,16.2258640272595
3391,3510807,Casa Branca,30380,3,9.87491770901909,3,9.87491770901909
3392,3510906,Cássia dos Coqueiros,2523,0,0,0,0
3393,3511003,Castilho,21006,1,4.76054460630296,1,4.76054460630296
3394,3511102,Catanduva,121862,78,64.0068273949221,62,50.8772217754509
3395,3511201,Catiguá,7804,0,0,0,0
3396,3511300,Cedral,9237,0,0,0,0
3397,3511409,Cerqueira César,19985,2,10.0075056292219,2,10.0075056292219
3398,3511508,Cerquilho,48949,3,6.12882796379906,2,4.08588530919937
3399,3511607,Cesário Lange,18148,1,5.51024906325766,1,5.51024906325766
3400,3511706,Charqueada,17190,4,23.2693426410704,4,23.2693426410704
3401,3511904,Clementina,8617,1,11.6049669258443,1,11.6049669258443
3402,3512001,Colina,18468,2,10.8295429932857,2,10.8295429932857
3403,3512100,Colômbia,6210,0,0,0,0
3404,3512209,Conchal,28050,3,10.6951871657754,3,10.6951871657754
3405,3512308,Conchas,17896,2,11.1756817165847,2,11.1756817165847
3406,3512407,Cordeirópolis,24528,1,4.07697325505545,0,0
3407,3512506,Coroados,6058,0,0,0,0
3408,3512605,Coronel Macedo,4681,0,0,0,0
3409,3512704,Corumbataí,4055,2,49.3218249075216,2,49.3218249075216
3410,3512803,Cosmópolis,72252,6,8.30426839395449,6,8.30426839395449
3411,3512902,Cosmorama,7307,0,0,0,0
3412,3513009,Cotia,249210,54,21.6684723726977,38,15.2481842622688
3413,3513108,Cravinhos,35292,1,2.83350334353395,1,2.83350334353395
3414,3513207,Cristais Paulista,8631,0,0,0,0
3415,3513306,Cruzália,2073,0,0,0,0
3416,3513405,Cruzeiro,82238,29,35.2635034898709,25,30.3995719740266
3417,3513504,Cubatão,130705,51,39.0191652958953,49,37.4890019509583
3418,3513603,Cunha,21547,5,23.2050865549729,5,23.2050865549729
3419,3513702,Descalvado,33718,3,8.89732487098879,3,8.89732487098879
3420,3513801,Diadema,423884,151,35.6229534495286,115,27.1300638854026
3421,3513850,Dirce Reis,1793,0,0,0,0
3422,3513900,Divinolândia,11146,2,17.9436569172797,2,17.9436569172797
3423,3514007,Dobrada,8929,0,0,0,0
3424,3514106,Dois Córregos,27315,2,7.32198425773385,2,7.32198425773385
3425,3514205,Dolcinópolis,2115,0,0,0,0
3426,3514304,Dourado,8873,2,22.5402907697509,2,22.5402907697509
3427,3514403,Dracena,46793,18,38.4672921163422,17,36.330220332101
3428,3514502,Duartina,12445,3,24.1060666934512,3,24.1060666934512
3429,3514601,Dumont,9868,2,20.2675314146737,2,20.2675314146737
3430,3514700,Echaporã,6102,1,16.3880694854146,1,16.3880694854146
3431,3514809,Eldorado,15494,0,0,0,0
3432,3514908,Elias Fausto,17772,4,22.5073148773351,4,22.5073148773351
3433,3514924,Elisiário,3651,0,0,0,0
3434,3514957,Embaúba,2452,0,0,0,0
3435,3515004,Embu das Artes,273726,19,6.94124781716023,19,6.94124781716023
3436,3515103,Embu-Guaçu,69385,14,20.1772717446134,14,20.1772717446134
3437,3515129,Emilianópolis,3214,0,0,0,0
3438,3515152,Engenheiro Coelho,20773,1,4.81394117363886,1,4.81394117363886
3439,3515186,Espírito Santo do Pinhal,44330,6,13.5348522445297,6,13.5348522445297
3440,3515194,Espírito Santo do Turvo,4829,1,20.708221163802,1,20.708221163802
3441,3515202,Estrela d'Oeste,8419,2,23.755790473928,2,23.755790473928
3442,3515301,Estrela do Norte,2766,0,0,0,0
3443,3515350,Euclides da Cunha Paulista,9371,0,0,0,0
3444,3515400,Fartura,16036,3,18.7079072087802,3,18.7079072087802
3445,3515509,Fernandópolis,69116,33,47.745818623763,31,44.8521326465652
3446,3515608,Fernando Prestes,5783,0,0,0,0
3447,3515657,Fernão,1716,0,0,0,0
3448,3515707,Ferraz de Vasconcelos,194276,33,16.9861434248183,30,15.4419485680166
3449,3515806,Flora Rica,1464,0,0,0,0
3450,3515905,Floreal,2917,0,0,0,0
3451,3516002,Flórida Paulista,14640,2,13.6612021857924,2,13.6612021857924
3452,3516101,Florínea,2676,0,0,0,0
3453,3516200,Franca,353187,117,33.1269270952781,86,24.3497070956745
3454,3516309,Francisco Morato,175844,30,17.0605764200086,30,17.0605764200086
3455,3516408,Franco da Rocha,154489,38,24.5972205140819,35,22.6553346840228
3456,3516507,Gabriel Monteiro,2776,0,0,0,0
3457,3516606,Gália,6548,1,15.271838729383,1,15.271838729383
3458,3516705,Garça,44390,7,15.7693174138319,5,11.2637981527371
3459,3516804,Gastão Vidigal,4808,0,0,0,0
3460,3516853,Gavião Peixoto,4789,1,20.8811860513677,1,20.8811860513677
3461,3516903,General Salgado,10869,1,9.20047842487809,1,9.20047842487809
3462,3517000,Getulina,11409,0,0,0,0
3463,3517109,Glicério,4815,0,0,0,0
3464,3517208,Guaiçara,12168,0,0,0,0
3465,3517307,Guaimbê,5765,0,0,0,0
3466,3517406,Guaíra,40790,4,9.80632507967639,4,9.80632507967639
3467,3517505,Guapiaçu,21454,0,0,0,0
3468,3517604,Guapiara,17157,2,11.6570496007461,0,0
3469,3517703,Guará,21220,1,4.71253534401508,1,4.71253534401508
3470,3517802,Guaraçaí,8323,0,0,0,0
3471,3517901,Guaraci,11188,0,0,0,0
3472,3518008,Guarani d'Oeste,2000,0,0,0,0
3473,3518107,Guarantã,6664,0,0,0,0
3474,3518206,Guararapes,32939,5,15.1795743647348,5,15.1795743647348
3475,3518305,Guararema,29798,7,23.4915094972817,7,23.4915094972817
3476,3518404,Guaratinguetá,121798,66,54.1880819061068,58,47.6198295538515
3477,3518503,Guareí,18520,0,0,0,0
3478,3518602,Guariba,40105,5,12.4672734073058,5,12.4672734073058
3479,3518701,Guarujá,320459,123,38.3824451801947,82,25.5882967867964
3480,3518800,Guarulhos,1379182,403,29.2202189413725,269,19.5043148764993
3481,3518859,Guatapará,7656,1,13.0616509926855,1,13.0616509926855
3482,3518909,Guzolândia,5267,0,0,0,0
3483,3519006,Herculândia,9526,1,10.4975855553223,1,10.4975855553223
3484,3519055,Holambra,14930,1,6.69792364367046,1,6.69792364367046
3485,3519071,Hortolândia,230851,15,6.49769764913299,10,4.33179843275533
3486,3519105,Iacanga,11710,0,0,0,0
3487,3519204,Iacri,6321,0,0,0,0
3488,3519253,Iaras,9240,0,0,0,0
3489,3519303,Ibaté,35104,3,8.54603463992707,3,8.54603463992707
3490,3519402,Ibirá,12393,1,8.06907124989914,1,8.06907124989914
3491,3519501,Ibirarema,7753,0,0,0,0
3492,3519600,Ibitinga,60033,6,9.99450302333717,5,8.32875251944764
3493,3519709,Ibiúna,78878,5,6.33890311620477,4,5.07112249296382
3494,3519808,Icém,8243,0,0,0,0
3495,3519907,Iepê,8159,1,12.2564039710749,1,12.2564039710749
3496,3520004,Igaraçu do Tietê,24674,0,0,0,0
3497,3520103,Igarapava,30432,2,6.5720294426919,2,6.5720294426919
3498,3520202,Igaratá,9534,0,0,0,0
3499,3520301,Iguape,30857,1,3.24075574423956,1,3.24075574423956
3500,3520400,Ilhabela,34970,6,17.1575636259651,6,17.1575636259651
3501,3520426,Ilha Comprida,11166,1,8.95575855274942,1,8.95575855274942
3502,3520442,Ilha Solteira,26686,9,33.7255489769917,9,33.7255489769917
3503,3520509,Indaiatuba,251627,76,30.203436038263,45,17.8836134437083
3504,3520608,Indiana,4885,0,0,0,0
3505,3520707,Indiaporã,3897,1,25.6607646907878,1,25.6607646907878
3506,3520806,Inúbia Paulista,3991,1,25.0563768479078,1,25.0563768479078
3507,3520905,Ipaussu,14971,1,6.6795805223432,1,6.6795805223432
3508,3521002,Iperó,37133,1,2.69302237901597,1,2.69302237901597
3509,3521101,Ipeúna,7546,0,0,0,0
3510,3521150,Ipiguá,5392,0,0,0,0
3511,3521200,Iporanga,4218,1,23.7079184447606,1,23.7079184447606
3512,3521309,Ipuã,16409,1,6.09421658845755,1,6.09421658845755
3513,3521408,Iracemápolis,24235,1,4.1262636682484,1,4.1262636682484
3514,3521507,Irapuã,7993,0,0,0,0
3515,3521606,Irapuru,8294,0,0,0,0
3516,3521705,Itaberá,17556,1,5.69605832763728,1,5.69605832763728
3517,3521804,Itaí,27125,4,14.7465437788018,4,14.7465437788018
3518,3521903,Itajobi,15262,2,13.1044424059756,2,13.1044424059756
3519,3522000,Itaju,3835,0,0,0,0
3520,3522109,Itanhaém,101816,39,38.3043922369765,38,37.3222283334643
3521,3522158,Itaoca,3328,0,0,0,0
3522,3522208,Itapecerica da Serra,175693,68,38.7038755101228,66,37.5655262304133
3523,3522307,Itapetininga,163901,25,15.2531101091513,14,8.5417416611247
3524,3522406,Itapeva,94354,34,36.0345083409288,28,29.6754774572355
3525,3522505,Itapevi,237700,84,35.3386621792175,71,29.8695835086243
3526,3522604,Itapira,74773,18,24.0728605245209,10,13.3738114025116
3527,3522653,Itapirapuã Paulista,4241,0,0,0,0
3528,3522703,Itápolis,43120,8,18.5528756957328,8,18.5528756957328
3529,3522802,Itaporanga,15149,2,13.2021915637996,2,13.2021915637996
3530,3522901,Itapuí,13992,2,14.2938822184105,2,14.2938822184105
3531,3523008,Itapura,4906,0,0,0,0
3532,3523107,Itaquaquecetuba,370821,58,15.6409696322484,57,15.3712977420373
3533,3523206,Itararé,50503,3,5.94024117379166,3,5.94024117379166
3534,3523305,Itariri,17436,1,5.73526038082129,1,5.73526038082129
3535,3523404,Itatiba,120858,36,29.7870227870724,29,23.9951016895861
3536,3523503,Itatinga,20697,2,9.66323621780935,2,9.66323621780935
3537,3523602,Itirapina,18157,3,16.5225532852343,3,16.5225532852343
3538,3523701,Itirapuã,6499,0,0,0,0
3539,3523800,Itobi,7841,1,12.7534753220253,1,12.7534753220253
3540,3523909,Itu,173939,54,31.045366479053,51,29.3206238968834
3541,3524006,Itupeva,61252,10,16.3259975184484,8,13.0607980147587
3542,3524105,Ituverava,41824,10,23.9097169089518,8,19.1277735271614
3543,3524204,Jaborandi,6929,0,0,0,0
3544,3524303,Jaboticabal,77263,12,15.5313668897144,4,5.17712229657145
3545,3524402,Jacareí,233662,95,40.6570174012034,70,29.9578022956236
3546,3524501,Jaci,7067,2,28.3005518607613,2,28.3005518607613
3547,3524600,Jacupiranga,17866,0,0,0,0
3548,3524709,Jaguariúna,57488,15,26.0924018925689,15,26.0924018925689
3549,3524808,Jales,49107,35,71.2729346121734,35,71.2729346121734
3550,3524907,Jambeiro,6602,0,0,0,0
3551,3525003,Jandira,124937,6,4.80242041989163,5,4.00201701657635
3552,3525102,Jardinópolis,44380,2,4.50653447498873,2,4.50653447498873
3553,3525201,Jarinu,30044,6,19.970709625882,5,16.6422580215684
3554,3525300,Jaú,150252,108,71.8792428719751,97,64.5582088757554
3555,3525409,Jeriquara,3159,0,0,0,0
3556,3525508,Joanópolis,13220,1,7.5642965204236,1,7.5642965204236
3557,3525607,João Ramalho,4523,0,0,0,0
3558,3525706,José Bonifácio,37015,3,8.10482236930974,3,8.10482236930974
3559,3525805,Júlio Mesquita,4776,0,0,0,0
3560,3525854,Jumirim,3367,0,0,0,0
3561,3525904,Jundiaí,418962,211,50.3625627145183,120,28.6422157618113
3562,3526001,Junqueirópolis,20679,2,9.67164756516273,2,9.67164756516273
3563,3526100,Juquiá,18812,2,10.6315118009781,2,10.6315118009781
3564,3526209,Juquitiba,31444,1,3.18025696476275,1,3.18025696476275
3565,3526308,Lagoinha,4896,0,0,0,0
3566,3526407,Laranjal Paulista,28516,4,14.0272127928181,3,10.5204095946136
3567,3526506,Lavínia,11980,0,0,0,0
3568,3526605,Lavrinhas,7260,0,0,0,0
3569,3526704,Leme,103391,20,19.3440434854098,14,13.5408304397868
3570,3526803,Lençóis Paulista,68432,7,10.2291325695581,7,10.2291325695581
3571,3526902,Limeira,306114,98,32.0142169257205,58,18.9471896090999
3572,3527009,Lindóia,7980,6,75.187969924812,2,25.062656641604
3573,3527108,Lins,78013,33,42.3006422006589,16,20.5094022791073
3574,3527207,Lorena,88706,31,34.946903253444,23,25.9283475751358
3575,3527256,Lourdes,2289,0,0,0,0
3576,3527306,Louveira,48885,8,16.3649381200777,8,16.3649381200777
3577,3527405,Lucélia,21747,3,13.7950062077528,3,13.7950062077528
3578,3527504,Lucianópolis,2394,0,0,0,0
3579,3527603,Luís Antônio,14947,1,6.69030574697264,1,6.69030574697264
3580,3527702,Luiziânia,5790,1,17.2711571675302,1,17.2711571675302
3581,3527801,Lupércio,4584,0,0,0,0
3582,3527900,Lutécia,2649,0,0,0,0
3583,3528007,Macatuba,17163,1,5.82648721086057,1,5.82648721086057
3584,3528106,Macaubal,8120,0,0,0,0
3585,3528205,Macedônia,3698,0,0,0,0
3586,3528304,Magda,3119,0,0,0,0
3587,3528403,Mairinque,47150,3,6.3626723223754,3,6.3626723223754
3588,3528502,Mairiporã,100179,4,3.99285279349964,4,3.99285279349964
3589,3528601,Manduri,9846,2,20.3128173877717,2,20.3128173877717
3590,3528700,Marabá Paulista,5853,0,0,0,0
3591,3528809,Maracaí,14002,1,7.14183688044565,1,7.14183688044565
3592,3528858,Marapoama,3031,0,0,0,0
3593,3528908,Mariápolis,4084,0,0,0,0
3594,3529005,Marília,238882,118,49.3967733022999,107,44.7919893503906
3595,3529104,Marinópolis,2112,0,0,0,0
3596,3529203,Martinópolis,26461,2,7.55829333736442,2,7.55829333736442
3597,3529302,Matão,83170,34,40.8801250450884,33,39.6777684261152
3598,3529401,Mauá,472912,86,18.1852014751159,41,8.66968907534594
3599,3529500,Mendonça,5490,0,0,0,0
3600,3529609,Meridiano,3836,0,0,0,0
3601,3529658,Mesópolis,1908,0,0,0,0
3602,3529708,Miguelópolis,22226,2,8.99847026005579,2,8.99847026005579
3603,3529807,Mineiros do Tietê,12908,1,7.74713356058258,1,7.74713356058258
3604,3529906,Miracatu,19779,1,5.05586733404115,1,5.05586733404115
3605,3530003,Mira Estrela,3086,0,0,0,0
3606,3530102,Mirandópolis,29564,10,33.8249222026789,10,33.8249222026789
3607,3530201,Mirante do Paranapanema,18259,0,0,0,0
3608,3530300,Mirassol,59824,6,10.0294196309174,3,5.01470981545868
3609,3530409,Mirassolândia,4871,0,0,0,0
3610,3530508,Mococa,68885,19,27.5822022210931,19,27.5822022210931
3611,3530607,Mogi das Cruzes,445842,191,42.8402887121447,112,25.1210069935089
3612,3530706,Mogi Guaçu,151888,34,22.3849152006742,26,17.1178763299273
3613,3530805,Mogi Mirim,93189,30,32.1926407623217,18,19.315584457393
3614,3530904,Mombuca,3493,0,0,0,0
3615,3531001,Monções,2259,0,0,0,0
3616,3531100,Mongaguá,56702,7,12.3452435540193,6,10.5816373320165
3617,3531209,Monte Alegre do Sul,8038,0,0,0,0
3618,3531308,Monte Alto,50498,14,27.7238702522872,8,15.8422115727356
3619,3531407,Monte Aprazível,25087,3,11.9583848208235,3,11.9583848208235
3620,3531506,Monte Azul Paulista,19008,5,26.3047138047138,5,26.3047138047138
3621,3531605,Monte Castelo,4166,0,0,0,0
3622,3531704,Monteiro Lobato,4653,0,0,0,0
3623,3531803,Monte Mor,59772,5,8.36512079234424,3,5.01907247540654
3624,3531902,Morro Agudo,32968,2,6.06648871633099,2,6.06648871633099
3625,3532009,Morungaba,13622,5,36.7053296138599,4,29.3642636910879
3626,3532058,Motuca,4758,0,0,0,0
3627,3532108,Murutinga do Sul,4486,0,0,0,0
3628,3532157,Nantes,3141,0,0,0,0
3629,3532207,Narandiba,4857,0,0,0,0
3630,3532306,Natividade da Serra,6661,0,0,0,0
3631,3532405,Nazaré Paulista,18524,5,26.992010364932,5,26.992010364932
3632,3532504,Neves Paulista,8930,0,0,0,0
3633,3532603,Nhandeara,11478,4,34.8492768775048,2,17.4246384387524
3634,3532702,Nipoã,5213,0,0,0,0
3635,3532801,Nova Aliança,6973,0,0,0,0
3636,3532827,Nova Campina,9755,10,102.511532547412,10,102.511532547412
3637,3532843,Nova Canaã Paulista,1881,0,0,0,0
3638,3532868,Nova Castilho,1267,0,0,0,0
3639,3532900,Nova Europa,11186,2,17.8794922224209,2,17.8794922224209
3640,3533007,Nova Granada,21500,1,4.65116279069767,1,4.65116279069767
3641,3533106,Nova Guataporanga,2316,0,0,0,0
3642,3533205,Nova Independência,3969,0,0,0,0
3643,3533254,Novais,5830,0,0,0,0
3644,3533304,Nova Luzitânia,4101,0,0,0,0
3645,3533403,Nova Odessa,60174,7,11.6329311662844,7,11.6329311662844
3646,3533502,Novo Horizonte,41052,3,7.30780473545747,3,7.30780473545747
3647,3533601,Nuporanga,7432,1,13.4553283100108,0,0
3648,3533700,Ocauçu,4289,0,0,0,0
3649,3533809,Óleo,2496,0,0,0,0
3650,3533908,Olímpia,54772,15,27.3862557511137,12,21.909004600891
3651,3534005,Onda Verde,4381,0,0,0,0
3652,3534104,Oriente,6515,0,0,0,0
3653,3534203,Orindiúva,7066,1,14.1522785168412,1,14.1522785168412
3654,3534302,Orlândia,44028,10,22.7128191151086,9,20.4415372035977
3655,3534401,Osasco,698418,193,27.6338811428113,126,18.0407721450478
